site,Q1_age,Q2_sex,Q3_grade,Q4_hispanic,Q5_race,Q6_height_m,Q7_weight_kg,Q25_bullied_school,Q26_sad_hopeless,Q27_suicide_consider,Q28_suicide_plan,Q29_suicide_attempt,Q30_suicide_injury,Q64_sexual_identity,Q65_transgender,Q80_social_media_hours,Q81_video_game_hours,BMI
XX,5.0,1.0,3.0,2.0,A,1.65,52.16,2.0,1.0,2.0,2.0,,1.0,,,,,19.158861340679522
XX,6.0,1.0,3.0,2.0,A,1.7,117.94,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,40.80968858131488
XX,6.0,2.0,3.0,2.0,A,1.7,65.77,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,22.757785467128027
XX,5.0,2.0,2.0,2.0,E,1.68,58.97,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,20.89356575963719
XX,5.0,2.0,2.0,2.0,A,1.78,61.24,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,2.0,19.328367630349703
XX,7.0,2.0,4.0,1.0,ABCDE,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,1.0,
XX,5.0,2.0,2.0,2.0,A,1.8,65.77,2.0,1.0,2.0,2.0,1.0,1.0,,1.0,6.0,2.0,20.29938271604938
XX,4.0,1.0,1.0,2.0,A   E,1.7,54.43,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,18.833910034602077
XX,4.0,1.0,2.0,1.0,AB,1.8,99.79,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,2.0,30.799382716049383
XX,5.0,2.0,3.0,2.0,A,1.7,91.63,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,2.0,31.705882352941178
XX,6.0,2.0,3.0,2.0,A,,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,2.0,
XX,5.0,1.0,2.0,2.0,A,1.65,58.97,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,21.660238751147844
XX,5.0,2.0,2.0,2.0,A,1.73,122.47,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,2.0,40.92017775401784
XX,6.0,2.0,3.0,2.0,A,1.83,112.95,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,2.0,33.72749260951357
XX,5.0,2.0,3.0,2.0,A,1.78,70.31,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,2.0,22.191011235955056
XX,4.0,1.0,2.0,2.0,E,1.63,58.97,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,22.19503933155181
XX,5.0,1.0,2.0,2.0,A,1.57,63.5,1.0,1.0,1.0,1.0,4.0,2.0,4.0,3.0,6.0,2.0,25.76169418637673
XX,6.0,1.0,4.0,2.0,A C,1.55,77.11,2.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,6.0,1.0,32.09573361082206
XX,6.0,1.0,3.0,2.0,A,,,2.0,2.0,2.0,2.0,1.0,1.0,,1.0,6.0,2.0,
XX,4.0,1.0,2.0,2.0,A,1.6,65.77,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,3.0,25.691406249999993
XX,4.0,1.0,2.0,1.0,A,1.55,54.89,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,2.0,22.847034339229968
XX,6.0,2.0,3.0,2.0,A,1.73,90.72,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,2.0,30.31173777941127
XX,5.0,1.0,3.0,2.0,A,1.6,58.06,2.0,2.0,2.0,2.0,1.0,1.0,6.0,1.0,6.0,2.0,22.679687499999996
XX,5.0,2.0,2.0,2.0,A,,,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,2.0,
XX,4.0,1.0,2.0,2.0,A,1.57,53.07,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,3.0,21.530285204267923
XX,5.0,2.0,3.0,2.0,A,1.78,111.13,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,7.0,2.0,35.074485544754445
XX,5.0,1.0,3.0,2.0,A,1.63,54.43,2.0,1.0,1.0,1.0,3.0,3.0,5.0,1.0,6.0,2.0,20.4862810041778
XX,5.0,1.0,2.0,2.0,E,1.7,54.43,2.0,1.0,2.0,2.0,1.0,1.0,,1.0,8.0,2.0,18.833910034602077
XX,5.0,2.0,2.0,2.0,A,1.75,102.06,2.0,2.0,2.0,2.0,1.0,1.0,6.0,1.0,6.0,2.0,33.325714285714284
XX,6.0,2.0,3.0,2.0,A,1.78,88.45,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,2.0,27.91629844716576
XX,6.0,1.0,2.0,2.0,A,1.55,79.38,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,6.0,2.0,33.04058272632674
XX,4.0,1.0,2.0,2.0,E,1.63,99.79,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,2.0,37.55880913846965
XX,5.0,2.0,2.0,2.0,A,,,2.0,2.0,2.0,2.0,1.0,1.0,6.0,1.0,7.0,2.0,
XX,6.0,2.0,3.0,2.0,A,1.7,92.99,2.0,2.0,2.0,2.0,1.0,1.0,6.0,1.0,8.0,2.0,32.1764705882353
XX,4.0,1.0,2.0,2.0,E,1.68,84.82,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,2.0,30.05243764172336
XX,5.0,2.0,2.0,2.0,ABCDE,1.73,66.68,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,2.0,22.279394567142237
XX,6.0,2.0,3.0,2.0,E,1.78,117.94,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,2.0,37.223835374321425
XX,4.0,1.0,1.0,2.0,A,1.65,58.97,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,2.0,21.660238751147844
XX,4.0,2.0,1.0,1.0,,1.73,54.43,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,6.0,2.0,18.186374419459387
XX,4.0,1.0,1.0,2.0,A   E,1.68,74.84,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,2.0,26.51643990929706
XX,4.0,2.0,1.0,2.0,A,1.68,53.52,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,18.96258503401361
XX,4.0,1.0,1.0,2.0,A,1.65,59.88,2.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,6.0,2.0,21.994490358126725
XX,3.0,1.0,1.0,2.0,A   E,1.55,58.51,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,6.0,2.0,24.353798126951087
XX,4.0,2.0,1.0,2.0,A,1.7,67.13,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,23.228373702422147
XX,4.0,1.0,1.0,2.0,A   E,1.6,53.07,2.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,4.0,2.0,20.730468749999996
XX,4.0,2.0,1.0,2.0,E,1.83,63.5,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,3.0,18.961450028367523
XX,4.0,1.0,1.0,2.0,A,1.57,54.43,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,22.082031725424965
XX,4.0,1.0,1.0,2.0,A   E,1.6,82.1,2.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,6.0,2.0,32.07031249999999
XX,4.0,1.0,1.0,2.0,A,1.65,81.65,1.0,,,,,,3.0,1.0,6.0,2.0,29.990817263544542
XX,4.0,1.0,1.0,1.0,A,1.5,45.36,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,8.0,2.0,20.16
XX,3.0,1.0,1.0,2.0,A   E,1.65,58.97,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,3.0,21.660238751147844
XX,4.0,1.0,1.0,2.0,A,1.75,70.31,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,2.0,22.958367346938775
XX,3.0,1.0,1.0,2.0,A,1.65,68.04,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,2.0,24.991735537190088
XX,4.0,1.0,1.0,2.0,A,1.63,47.63,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,17.92690729797885
XX,4.0,1.0,1.0,2.0,A,1.55,44.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,2.0,18.314255983350673
XX,4.0,1.0,1.0,2.0,A,,,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,6.0,2.0,
XX,6.0,1.0,4.0,2.0,A,1.63,104.33,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,8.0,2.0,39.267567465843655
XX,6.0,2.0,4.0,2.0,A,1.8,110.22,2.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,6.0,2.0,34.01851851851852
XX,6.0,2.0,4.0,2.0,A,1.68,72.58,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,2.0,25.71570294784581
XX,6.0,2.0,4.0,2.0,A,1.83,117.94,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,2.0,35.21753411567977
XX,7.0,2.0,4.0,2.0,A,1.85,83.92,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,2.0,24.520087655222788
XX,6.0,2.0,4.0,2.0,A,1.75,129.28,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,2.0,42.21387755102041
XX,6.0,2.0,4.0,2.0,A,1.75,68.04,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,2.0,22.21714285714286
XX,7.0,1.0,1.0,1.0,ABCDE,,,1.0,1.0,1.0,1.0,5.0,2.0,6.0,4.0,8.0,1.0,
XX,6.0,2.0,4.0,2.0,A,1.8,104.33,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,32.20061728395061
XX,6.0,2.0,4.0,2.0,A   E,1.85,72.58,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,2.0,21.20672023374726
XX,7.0,2.0,4.0,2.0,A,1.73,63.5,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,2.0,21.216879949213137
XX,6.0,1.0,4.0,2.0,A C,1.57,58.06,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,8.0,2.0,23.55470810174855
XX,6.0,1.0,4.0,2.0,E,1.6,109.77,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,2.0,42.87890624999999
XX,6.0,1.0,4.0,2.0,A,1.57,57.61,2.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,6.0,2.0,23.372144914600998
XX,6.0,2.0,4.0,2.0,A,1.75,79.83,2.0,2.0,2.0,2.0,1.0,1.0,6.0,1.0,8.0,2.0,26.066938775510202
XX,6.0,1.0,4.0,2.0,E,1.73,54.43,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,18.186374419459387
XX,6.0,1.0,4.0,2.0,A,1.63,67.59,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,2.0,25.439421882645192
XX,6.0,1.0,4.0,1.0,A   E,1.65,73.94,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,7.0,2.0,27.158861340679525
XX,6.0,2.0,4.0,2.0,A,1.57,49.9,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,8.0,2.0,20.24422897480628
XX,6.0,1.0,3.0,2.0,A,1.63,53.52,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,2.0,20.14377658173059
XX,3.0,1.0,1.0,,A,,,1.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,6.0,3.0,
XX,6.0,2.0,1.0,2.0,A,,,2.0,1.0,1.0,2.0,2.0,2.0,,,,,
XX,6.0,1.0,2.0,2.0,A,1.63,83.92,2.0,,1.0,1.0,2.0,2.0,3.0,1.0,,,31.585682562384736
XX,5.0,1.0,1.0,2.0,A,1.63,81.65,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,30.731303398697733
XX,6.0,1.0,4.0,2.0,A,1.63,68.04,1.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,6.0,2.0,25.60879220143777
XX,5.0,2.0,1.0,2.0,A,,,2.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,
XX,6.0,2.0,3.0,2.0,A,1.73,54.43,2.0,2.0,2.0,2.0,1.0,1.0,,,,,18.186374419459387
XX,4.0,1.0,2.0,2.0,A,1.6,46.27,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,3.0,18.074218749999996
XX,6.0,1.0,4.0,2.0,A,,,2.0,2.0,2.0,2.0,1.0,1.0,,,,,
XX,7.0,1.0,4.0,2.0,A,1.52,56.7,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,24.541204986149587
XX,6.0,1.0,3.0,2.0,A,1.52,72.58,2.0,1.0,1.0,1.0,4.0,3.0,,,,,31.414473684210524
XX,4.0,1.0,2.0,1.0,A,1.57,54.43,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,2.0,22.082031725424965
XX,3.0,2.0,1.0,2.0,A,,,2.0,2.0,2.0,2.0,1.0,1.0,,,,,
XX,5.0,2.0,3.0,2.0,A,1.75,61.24,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,2.0,19.996734693877553
XX,7.0,1.0,4.0,2.0,A,,,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,
XX,3.0,1.0,1.0,2.0,A,1.6,77.11,2.0,1.0,1.0,1.0,5.0,2.0,4.0,1.0,,,30.121093749999993
XX,6.0,1.0,3.0,2.0,A,1.63,56.7,2.0,2.0,2.0,2.0,1.0,1.0,,1.0,8.0,2.0,21.340660167864808
XX,6.0,2.0,3.0,2.0,A,1.75,79.38,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,2.0,25.919999999999998
XX,6.0,2.0,4.0,2.0,A,1.75,58.06,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,18.958367346938775
XX,4.0,,2.0,2.0,A,,,2.0,1.0,1.0,,,,,,,,
XX,6.0,1.0,2.0,2.0,A,1.6,49.9,2.0,1.0,1.0,1.0,5.0,2.0,,,,,19.492187499999996
XX,5.0,1.0,3.0,2.0,A,1.63,85.73,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,2.0,32.26692762241711
XX,6.0,1.0,4.0,2.0,A,1.75,82.56,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,26.958367346938775
XX,7.0,1.0,3.0,2.0,A,,,2.0,1.0,2.0,2.0,1.0,1.0,,,,,
XX,5.0,2.0,2.0,2.0,A,1.78,65.77,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,20.75811134957707
XX,7.0,2.0,2.0,2.0,A,1.88,58.97,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,16.68458578542327
XX,6.0,1.0,4.0,2.0,A,1.55,65.77,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,27.37565036420395
XX,6.0,1.0,4.0,2.0,A   E,1.68,54.89,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,19.447987528344676
XX,6.0,1.0,3.0,2.0,A,1.68,58.97,2.0,1.0,1.0,1.0,2.0,3.0,,,,,20.89356575963719
XX,5.0,2.0,2.0,1.0,A,1.73,58.97,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,2.0,19.703297804804702
XX,4.0,1.0,1.0,2.0,A,1.63,46.72,2.0,1.0,1.0,2.0,2.0,2.0,,,,,17.584402875531634
XX,4.0,1.0,2.0,2.0,A,1.78,90.72,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,2.0,28.632748390354752
XX,5.0,1.0,3.0,2.0,A,1.52,51.26,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,,,22.18663434903047
XX,7.0,2.0,4.0,2.0,A,1.65,63.5,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,23.32415059687787
XX,7.0,2.0,4.0,2.0,A,1.75,71.22,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,3.0,23.25551020408163
XX,7.0,1.0,2.0,2.0,A,1.65,57.15,2.0,1.0,2.0,2.0,1.0,1.0,,,,,20.991735537190085
XX,6.0,1.0,2.0,2.0,,,,2.0,2.0,2.0,2.0,1.0,1.0,,,,,
XX,,2.0,,1.0,,,,,,,,,,,,,,
XX,5.0,2.0,3.0,1.0,A,1.73,68.04,2.0,2.0,1.0,2.0,2.0,3.0,,,,,22.733803334558456
XX,6.0,2.0,3.0,2.0,A,1.83,79.38,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,,23.703305563020688
XX,6.0,2.0,4.0,2.0,A,1.78,58.97,2.0,2.0,2.0,2.0,1.0,1.0,6.0,4.0,,,18.611917687160712
XX,6.0,2.0,3.0,2.0,A,1.68,54.43,2.0,1.0,1.0,2.0,1.0,1.0,,,,,19.285005668934243
XX,4.0,1.0,2.0,2.0,A,1.78,58.51,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,18.466733998232545
XX,6.0,2.0,3.0,2.0,A,1.75,96.62,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,31.549387755102043
XX,,2.0,4.0,2.0,A,,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,
XX,4.0,2.0,1.0,2.0,A,1.7,77.11,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,26.68166089965398
XX,7.0,2.0,4.0,2.0,A,,,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,6.0,2.0,
XX,5.0,2.0,3.0,2.0,A,1.73,69.85,2.0,2.0,2.0,2.0,1.0,1.0,6.0,1.0,6.0,3.0,23.33856794413445
XX,6.0,1.0,4.0,1.0,A,1.57,75.3,2.0,2.0,2.0,2.0,1.0,1.0,,,,,30.54890664935697
XX,6.0,2.0,4.0,2.0,A,1.78,88.45,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,2.0,27.91629844716576
XX,5.0,2.0,3.0,2.0,A,,,2.0,2.0,2.0,2.0,1.0,1.0,,,,,
XX,4.0,1.0,2.0,2.0,A,1.63,63.5,2.0,2.0,2.0,2.0,1.0,1.0,5.0,3.0,6.0,2.0,23.90003387406376
XX,5.0,1.0,3.0,2.0,A,1.63,81.65,2.0,1.0,2.0,2.0,1.0,1.0,,,,,30.731303398697733
XX,7.0,2.0,4.0,2.0,A   E,1.93,72.58,2.0,2.0,2.0,2.0,1.0,1.0,6.0,4.0,,,19.48508684796907
XX,6.0,2.0,3.0,2.0,A,1.73,95.26,2.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,8.0,2.0,31.828661164756593
XX,,2.0,3.0,2.0,A,,,2.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,,,
XX,5.0,1.0,2.0,1.0,E,1.6,48.99,2.0,2.0,2.0,2.0,1.0,1.0,,,,,19.136718749999996
XX,6.0,1.0,3.0,2.0,A,1.55,58.97,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,24.54526534859521
XX,5.0,1.0,3.0,2.0,A,1.57,59.42,2.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,6.0,2.0,24.106454622905595
XX,4.0,2.0,2.0,2.0,A   E,1.75,65.77,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,2.0,21.47591836734694
XX,6.0,1.0,3.0,2.0,A,1.6,56.7,1.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,6.0,2.0,22.148437499999996
XX,4.0,2.0,1.0,2.0,A,1.8,79.38,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,3.0,24.499999999999996
XX,5.0,2.0,2.0,2.0,E,1.73,58.97,2.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,7.0,3.0,19.703297804804702
XX,6.0,2.0,3.0,2.0,A,1.73,63.5,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,3.0,21.216879949213137
XX,4.0,2.0,1.0,,,,,2.0,,2.0,2.0,1.0,1.0,,4.0,8.0,2.0,
XX,7.0,1.0,4.0,2.0,A,1.63,77.11,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,2.0,29.022545071323727
XX,5.0,1.0,2.0,2.0,A,1.57,70.31,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,,,28.524483751876343
XX,5.0,2.0,2.0,2.0,E,1.83,86.18,2.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,8.0,2.0,25.733823046373434
XX,5.0,1.0,,2.0,A,1.57,59.88,2.0,1.0,1.0,2.0,1.0,1.0,6.0,4.0,6.0,3.0,24.293074769767536
XX,3.0,1.0,1.0,2.0,A,1.63,62.6,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,23.561293236478605
XX,4.0,1.0,2.0,2.0,A,1.45,72.58,2.0,2.0,2.0,2.0,1.0,1.0,,,,,34.52080856123662
XX,6.0,2.0,3.0,2.0,A,1.73,64.41,2.0,2.0,2.0,2.0,1.0,1.0,,,,,21.520932874469576
XX,6.0,2.0,3.0,2.0,A,1.63,54.89,2.0,1.0,1.0,1.0,4.0,3.0,,,,,20.659415107832437
XX,7.0,1.0,4.0,2.0,D,1.63,54.43,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,6.0,2.0,20.4862810041778
XX,5.0,1.0,3.0,2.0,A,1.63,54.43,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,20.4862810041778
XX,4.0,2.0,1.0,2.0,A,1.73,92.08,2.0,2.0,2.0,2.0,1.0,1.0,,,,,30.76614654682749
XX,7.0,2.0,3.0,2.0,A,1.78,64.86,1.0,1.0,2.0,2.0,1.0,1.0,,,,,20.470900138871354
XX,7.0,2.0,4.0,2.0,A,1.78,76.2,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,2.0,24.049993687665697
XX,5.0,1.0,2.0,1.0,A,1.57,58.97,2.0,1.0,1.0,1.0,3.0,3.0,4.0,1.0,,,23.92389143575804
XX,4.0,2.0,1.0,2.0,A,1.8,79.38,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,24.499999999999996
XX,5.0,2.0,3.0,2.0,A,1.73,56.7,2.0,1.0,2.0,,1.0,1.0,1.0,1.0,,,18.944836112132045
XX,5.0,2.0,2.0,2.0,A,1.73,48.08,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,16.06468642453807
XX,4.0,1.0,1.0,2.0,A,1.65,81.65,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,29.990817263544542
XX,7.0,1.0,4.0,1.0,A,1.68,81.65,2.0,1.0,2.0,2.0,1.0,1.0,5.0,3.0,5.0,2.0,28.92928004535148
XX,6.0,1.0,3.0,2.0,A,1.8,83.92,2.0,1.0,2.0,2.0,1.0,1.0,,,,,25.901234567901234
XX,4.0,2.0,2.0,2.0,A,1.8,104.33,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,32.20061728395061
XX,5.0,2.0,1.0,2.0,A,1.73,128.82,2.0,,,,,,,,,,43.04186574893915
XX,7.0,1.0,4.0,2.0,A,1.68,61.24,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,2.0,21.697845804988667
XX,5.0,1.0,3.0,2.0,A,1.7,72.58,2.0,1.0,1.0,1.0,3.0,2.0,5.0,1.0,,,25.114186851211073
XX,4.0,1.0,2.0,2.0,A,1.57,45.36,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,2.0,18.402369264473204
XX,3.0,2.0,1.0,2.0,A,,,2.0,1.0,2.0,2.0,1.0,1.0,,,,,
XX,4.0,1.0,1.0,2.0,,1.5,54.43,1.0,2.0,2.0,2.0,1.0,1.0,,,,,24.191111111111113
XX,7.0,2.0,4.0,2.0,A,1.8,81.65,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,25.200617283950617
XX,6.0,1.0,3.0,2.0,A,1.63,56.7,1.0,1.0,1.0,1.0,3.0,3.0,,,,,21.340660167864808
XX,5.0,1.0,2.0,2.0,A,1.63,72.58,1.0,1.0,1.0,2.0,2.0,3.0,,,,,27.317550528811775
XX,7.0,2.0,4.0,2.0,A,1.9,83.92,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,2.0,23.246537396121884
XX,5.0,1.0,3.0,2.0,A,1.6,88.45,,2.0,1.0,1.0,1.0,1.0,,,,,34.55078124999999
XX,4.0,1.0,2.0,2.0,A,1.68,59.88,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,8.0,2.0,21.215986394557827
XX,4.0,1.0,1.0,1.0,A,1.5,59.88,2.0,,1.0,1.0,2.0,2.0,,,,,26.613333333333333
XX,6.0,2.0,4.0,2.0,A,1.83,65.77,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,19.639284541192627
XX,6.0,1.0,3.0,2.0,A,,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,
XX,3.0,1.0,1.0,2.0,A,1.65,58.06,2.0,1.0,2.0,2.0,1.0,1.0,,,,,21.325987144168966
XX,6.0,2.0,4.0,2.0,A C,1.83,70.31,2.0,2.0,2.0,2.0,1.0,1.0,,,,,20.99495356684284
XX,5.0,1.0,3.0,2.0,E,1.57,81.65,1.0,1.0,1.0,1.0,2.0,3.0,,,,,33.12507606799465
XX,5.0,2.0,2.0,2.0,A,1.73,97.52,2.0,2.0,2.0,2.0,1.0,1.0,,,,,32.58378161649236
XX,5.0,1.0,3.0,2.0,A,1.57,49.9,2.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,5.0,2.0,20.24422897480628
XX,4.0,2.0,2.0,2.0,E,1.9,73.48,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,2.0,20.354570637119114
XX,6.0,2.0,3.0,2.0,A   E,1.78,74.84,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,3.0,23.620754955182427
XX,5.0,1.0,2.0,1.0,A   E,1.65,63.5,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,7.0,2.0,23.32415059687787
XX,7.0,1.0,4.0,2.0,A,1.65,58.97,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,6.0,2.0,21.660238751147844
XX,7.0,2.0,4.0,1.0,A   E,1.78,113.4,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,2.0,35.79093548794344
XX,3.0,1.0,1.0,2.0,A,1.55,63.5,2.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,8.0,2.0,26.430801248699268
XX,4.0,2.0,1.0,1.0,E,1.7,72.58,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,25.114186851211073
XX,5.0,1.0,3.0,2.0,A,1.63,61.24,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,8.0,2.0,23.049418495238815
XX,5.0,1.0,2.0,2.0,E,1.65,54.43,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,2.0,19.99265381083563
XX,4.0,1.0,2.0,2.0,A,1.78,54.43,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,2.0,17.179017800782727
