YEAR,SAMPLE,OWNERSHP,VALUEH,HHWT
2024,202401,1,450000,63.0
2024,202401,1,850000,67.0
2024,202401,1,185000,296.0
2024,202401,1,400000,37.0
2024,202401,1,250000,87.0
2024,202401,1,200000,74.0
2024,202401,1,950000,83.0
2024,202401,1,250000,64.0
2024,202401,1,300000,38.0
2024,202401,1,450000,85.0
2024,202401,1,800000,84.0
2024,202401,1,250000,139.0
2024,202401,1,280000,76.0
2024,202401,1,10000,15.0
2024,202401,1,500000,62.0
2024,202401,1,100000,119.0
2024,202401,1,700000,115.0
2024,202401,1,315000,48.0
2024,202401,1,6471000,30.0
2024,202401,1,700000,66.0
2024,202401,1,700000,64.0
2024,202401,1,200000,14.0
2024,202401,1,400000,60.0
2024,202401,1,20000,58.0
2024,202401,1,300000,101.0
2024,202401,1,325000,27.0
2024,202401,1,850000,23.0
2024,202401,1,22000,55.0
2024,202401,1,250000,76.0
2024,202401,1,50000,10.0
2024,202401,1,470000,97.0
2024,202401,1,900000,61.0
2024,202401,1,500000,45.0
2024,202401,1,350000,106.0
2024,202401,1,170000,115.0
2024,202401,1,550000,62.0
2024,202401,1,15000,57.0
2024,202401,1,420000,284.0
2024,202401,1,400000,109.0
2024,202401,1,100000,92.0
2024,202401,1,265000,72.0
2024,202401,1,400000,99.0
2024,202401,1,850000,32.0
2024,202401,1,700000,100.0
2024,202401,1,160000,60.0
2024,202401,1,350000,137.0
2024,202401,1,850000,54.0
2024,202401,1,90000,64.0
2024,202401,1,100000,6.0
2024,202401,1,700000,17.0
2024,202401,1,200000,16.0
2024,202401,1,550000,94.0
2024,202401,1,200000,136.0
2024,202401,1,175000,35.0
2024,202401,1,250000,49.0
2024,202401,1,350000,49.0
2024,202401,1,125000,32.0
2024,202401,1,1900,31.0
2024,202401,1,315000,54.0
2024,202401,1,513000,152.0
2024,202401,1,400000,54.0
2024,202401,1,815000,71.0
2024,202401,1,490000,59.0
2024,202401,1,225000,54.0
2024,202401,1,350000,60.0
2024,202401,1,450000,61.0
2024,202401,1,475000,275.0
2024,202401,1,550000,146.0
2024,202401,1,116000,21.0
2024,202401,1,350000,32.0
2024,202401,1,600000,39.0
2024,202401,1,500000,180.0
2024,202401,1,425000,190.0
2024,202401,1,125000,72.0
2024,202401,1,170000,74.0
2024,202401,1,500000,45.0
2024,202401,1,550000,44.0
2024,202401,1,400000,179.0
2024,202401,1,135000,55.0
2024,202401,1,125000,59.0
2024,202401,1,300000,91.0
2024,202401,1,850000,32.0
2024,202401,1,200000,50.0
2024,202401,1,150000,145.0
2024,202401,1,250000,36.0
2024,202401,1,480000,69.0
2024,202401,1,550000,98.0
2024,202401,1,150000,24.0
2024,202401,1,390000,52.0
2024,202401,1,427000,68.0
2024,202401,1,300000,43.0
2024,202401,1,450000,30.0
2024,202401,1,850000,205.0
2024,202401,1,500000,83.0
2024,202401,1,425000,72.0
2024,202401,1,500000,79.0
2024,202401,1,20000,52.0
2024,202401,1,265000,107.0
2024,202401,1,520000,63.0
2024,202401,1,283000,75.0
2024,202401,1,700000,135.0
2024,202401,1,230000,35.0
2024,202401,1,300000,26.0
2024,202401,1,120000,52.0
2024,202401,1,160000,108.0
2024,202401,1,50000,15.0
2024,202401,1,185000,56.0
2024,202401,1,1000000,62.0
2024,202401,1,425000,60.0
2024,202401,1,575000,118.0
2024,202401,1,850000,95.0
2024,202401,1,1700000,27.0
2024,202401,1,195000,167.0
2024,202401,1,420000,54.0
2024,202401,1,195000,239.0
2024,202401,1,750000,62.0
2024,202401,1,134000,144.0
2024,202401,1,520000,254.0
2024,202401,1,10000,89.0
2024,202401,1,200000,39.0
2024,202401,1,235000,97.0
2024,202401,1,950000,351.0
2024,202401,1,5000,28.0
2024,202401,1,290000,64.0
2024,202401,1,300000,86.0
2024,202401,1,531000,127.0
2024,202401,1,425000,56.0
2024,202401,1,350000,424.0
2024,202401,1,600000,61.0
2024,202401,1,300000,251.0
2024,202401,1,2000,45.0
2024,202401,1,250000,92.0
2024,202401,1,150000,74.0
2024,202401,1,15000,208.0
2024,202401,1,350000,106.0
2024,202401,1,600000,78.0
2024,202401,1,2000000,108.0
2024,202401,1,300000,61.0
2024,202401,1,150000,34.0
2024,202401,1,200000,261.0
2024,202401,1,800000,48.0
2024,202401,1,800000,113.0
2024,202401,1,100000,86.0
2024,202401,1,41000,134.0
2024,202401,1,1000000,77.0
2024,202401,1,15000,176.0
2024,202401,1,800000,152.0
2024,202401,1,250000,124.0
2024,202401,1,125000,130.0
2024,202401,1,200000,59.0
2024,202401,1,600000,83.0
2024,202401,1,750000,68.0
2024,202401,1,500000,145.0
2024,202401,1,400000,68.0
2024,202401,1,250000,49.0
2024,202401,1,900000,110.0
2024,202401,1,2000000,89.0
2024,202401,1,600000,50.0
2024,202401,1,120000,42.0
2024,202401,1,6000,117.0
2024,202401,1,250000,289.0
2024,202401,1,400000,99.0
2024,202401,1,23500,85.0
2024,202401,1,410000,16.0
2024,202401,1,900000,32.0
2024,202401,1,780000,64.0
2024,202401,1,450000,356.0
2024,202401,1,120000,66.0
2024,202401,1,125000,13.0
2024,202401,1,900000,32.0
2024,202401,1,670000,116.0
2024,202401,1,480000,71.0
2024,202401,1,350000,29.0
2024,202401,1,80000,38.0
2024,202401,1,250000,89.0
2024,202401,1,250000,90.0
2024,202401,1,190000,111.0
2024,202401,1,495000,62.0
2024,202401,1,800000,82.0
2024,202401,1,450000,45.0
2024,202401,1,350000,143.0
2024,202401,1,250000,47.0
2024,202401,1,600000,68.0
2024,202401,1,20000,88.0
2024,202401,1,500000,257.0
2024,202401,1,200000,50.0
2024,202401,1,300000,69.0
2024,202401,1,150000,53.0
2024,202401,1,15000,101.0
2024,202401,1,150000,65.0
2024,202401,1,475000,35.0
2024,202401,1,600000,62.0
2024,202401,1,500000,59.0
2024,202401,1,3000000,146.0
2024,202401,1,450000,501.0
2024,202401,1,600000,62.0
2024,202401,1,500000,61.0
2024,202401,1,380000,108.0
2024,202401,1,200000,16.0
2024,202401,1,300000,123.0
2024,202401,1,60000,50.0
2024,202401,1,95000,59.0
2024,202401,1,257000,95.0
2024,202401,1,325000,123.0
2024,202401,1,500000,56.0
2024,202401,1,300000,55.0
2024,202401,1,276000,46.0
2024,202401,1,700000,62.0
2024,202401,1,952000,59.0
2024,202401,1,1000000,59.0
2024,202401,1,150000,59.0
2024,202401,1,150000,79.0
2024,202401,1,300000,70.0
2024,202401,1,160000,49.0
2024,202401,1,360000,62.0
2024,202401,1,675000,31.0
2024,202401,1,600000,351.0
2024,202401,1,200000,44.0
2024,202401,1,650000,61.0
2024,202401,1,260000,75.0
2024,202401,1,10000,9.0
2024,202401,1,850000,252.0
2024,202401,1,400000,42.0
2024,202401,1,320000,92.0
2024,202401,1,300000,63.0
2024,202401,1,150000,155.0
2024,202401,1,450000,40.0
2024,202401,1,410000,26.0
2024,202401,1,850000,58.0
2024,202401,1,150000,60.0
2024,202401,1,260000,256.0
2024,202401,1,130000,153.0
2024,202401,1,380000,314.0
2024,202401,1,110000,37.0
2024,202401,1,280000,49.0
2024,202401,1,650000,70.0
2024,202401,1,400000,249.0
2024,202401,1,500000,304.0
2024,202401,1,3500,75.0
2024,202401,1,240000,91.0
2024,202401,1,300000,95.0
2024,202401,1,100000,82.0
2024,202401,1,600000,271.0
2024,202401,1,600000,165.0
2024,202401,1,245000,228.0
2024,202401,1,900000,198.0
2024,202401,1,650000,26.0
2024,202401,1,1257000,88.0
2024,202401,1,900000,69.0
2024,202401,1,1100000,48.0
2024,202401,1,650000,58.0
2024,202401,1,750000,81.0
2024,202401,1,2000000,18.0
2024,202401,1,800000,190.0
2024,202401,1,400000,105.0
2024,202401,1,1000000,42.0
2024,202401,1,750000,113.0
2024,202401,1,70000,247.0
2024,202401,1,280000,200.0
2024,202401,1,500000,58.0
2024,202401,1,570000,158.0
2024,202401,1,600000,60.0
2024,202401,1,200000,203.0
2024,202401,1,340000,55.0
2024,202401,1,450000,63.0
2024,202401,1,310000,80.0
2024,202401,1,900000,76.0
2024,202401,1,250000,122.0
2024,202401,1,2400,415.0
2024,202401,1,325000,106.0
2024,202401,1,1700000,162.0
2024,202401,1,300000,67.0
2024,202401,1,150000,136.0
2024,202401,1,500000,45.0
2024,202401,1,450000,65.0
2024,202401,1,200000,177.0
2024,202401,1,100000,152.0
2024,202401,1,450000,63.0
2024,202401,1,350000,38.0
2024,202401,1,1400000,86.0
2024,202401,1,100000,51.0
2024,202401,1,200000,76.0
2024,202401,1,250000,34.0
2024,202401,1,500000,169.0
2024,202401,1,360000,101.0
2024,202401,1,255000,132.0
2024,202401,1,275000,55.0
2024,202401,1,1500000,12.0
2024,202401,1,800000,52.0
2024,202401,1,25000,155.0
2024,202401,1,5000,33.0
2024,202401,1,550000,120.0
2024,202401,1,4466000,60.0
2024,202401,1,350000,61.0
2024,202401,1,700000,83.0
2024,202401,1,300000,98.0
2024,202401,1,750000,66.0
2024,202401,1,436000,61.0
2024,202401,1,20000,97.0
2024,202401,1,875000,65.0
2024,202401,1,70000,233.0
2024,202401,1,750000,170.0
2024,202401,1,40000,24.0
2024,202401,1,200000,96.0
2024,202401,1,410000,18.0
2024,202401,1,400000,56.0
2024,202401,1,430000,44.0
2024,202401,1,300000,72.0
2024,202401,1,800000,96.0
2024,202401,1,1000000,59.0
2024,202401,1,2000000,57.0
2024,202401,1,250000,161.0
2024,202401,1,180000,140.0
2024,202401,1,355000,188.0
2024,202401,1,300000,61.0
2024,202401,1,63000,45.0
2024,202401,1,72000,22.0
2024,202401,1,150000,17.0
2024,202401,1,385000,124.0
2024,202401,1,550000,26.0
2024,202401,1,300000,77.0
2024,202401,1,200000,13.0
2024,202401,1,620000,75.0
2024,202401,1,325000,120.0
2024,202401,1,100000,24.0
2024,202401,1,380000,210.0
2024,202401,1,106000,286.0
2024,202401,1,540000,137.0
2024,202401,1,130000,61.0
2024,202401,1,70000,27.0
2024,202401,1,550000,40.0
2024,202401,1,650000,104.0
2024,202401,1,155000,92.0
2024,202401,1,385000,52.0
2024,202401,1,110000,34.0
2024,202401,1,300000,49.0
2024,202401,1,500000,56.0
2024,202401,1,421000,111.0
2024,202401,1,240000,109.0
2024,202401,1,575000,134.0
2024,202401,1,425000,57.0
2024,202401,1,185000,22.0
2024,202401,1,850000,343.0
2024,202401,1,325000,59.0
2024,202401,1,2000000,60.0
2024,202401,1,600000,71.0
2024,202401,1,750000,75.0
2024,202401,1,460000,81.0
2024,202401,1,180000,45.0
2024,202401,1,80000,46.0
2024,202401,1,700000,58.0
2024,202401,1,600000,129.0
2024,202401,1,250000,54.0
2024,202401,1,600000,124.0
2024,202401,1,450000,41.0
2024,202401,1,350000,95.0
2024,202401,1,725000,135.0
2024,202401,1,400000,55.0
2024,202401,1,250000,40.0
2024,202401,1,500000,111.0
2024,202401,1,300000,14.0
2024,202401,1,350000,30.0
2024,202401,1,500000,30.0
2024,202401,1,140000,51.0
2024,202401,1,150000,33.0
2024,202401,1,500000,111.0
2024,202401,1,270000,71.0
2024,202401,1,300000,48.0
2024,202401,1,1933000,51.0
2024,202401,1,589000,53.0
2024,202401,1,600000,47.0
2024,202401,1,425000,70.0
2024,202401,1,3331000,40.0
2024,202401,1,275000,195.0
2024,202401,1,496000,74.0
